11107	5	11120
19711	3	19710
39609	1	269
22738	3	22737
32843	4	30239
2738	1	40183
29730	3	29535
26876	9	22788
27495	3	27457
33093	4	31829
28199	2	28201
3439	1	31768
28521	2	17933
5360	1	13431
3129	10	3127
6755	3	6750
13643	1	30847
6312	1	4426
26968	1	16272
6698	1	15859
21020	2	21018
38847	3	38845
8788	3	8781
32920	4	31015
7247	2	7132
17088	3	18493
962	3	959
15821	10	12768
39682	3	39681
30279	1	13824
29188	2	28852
26213	3	26209
28764	2	28766
21002	2	21004
35996	5	36031
25279	1	10190
10501	3	10507
613	3	612
16272	1	26968
10763	1	31223
10486	10	10489
10686	5	10687
27860	4	27829
33051	4	30406
26078	3	26060
28927	2	28835
28927	2	29249
4683	1	24727
34930	5	35025
40756	3	40751
20308	3	20307
10265	5	10284
25061	1	5814
32800	4	32281
35078	5	35142
1526	3	1521
29005	2	28282
27646	5	29681
399	1	545
29594	3	29591
38974	3	38971
12992	5	13022
2680	3	994
31809	1	14968
7761	5	7767
14760	5	14788
14760	5	14778
36575	3	36573
4801	3	4796
25174	1	8381
26503	2	27031
36409	5	36410
502	3	499
29048	4	29044
1975	0	3156
5144	3	5140
29818	1	15758
25108	1	15718
15629	1	27340
3579	0	3611
38907	1	10133
27168	2	26433
23022	2	23204
27409	1	8708
8511	3	8536
28624	2	28982
15502	1	37800
21744	1	7369
15043	5	15051
38986	3	38982
31973	3	30130
23031	3	23029
31784	3	32199
5000	3	4999
8148	5	8175
18697	3	19582
5620	3	4500
24867	1	10
16390	1	8188
35633	3	35628
11832	5	12012
1226	1	17145
33198	3	33345
6004	10	5999
8856	5	8859
38495	3	38302
4250	1	24558
28014	5	29770
22080	1	224
6844	3	6843
13738	1	26578
32411	3	30945
40620	3	40611
522	3	518
16101	3	17787
25313	3	25312
8587	1	29263
15909	1	5630
1096	1	40096
1271	1	12152
38224	3	38227
40026	3	40024
25373	3	25371
10871	5	10873
13589	5	13592
3390	1	4147
9643	5	9738
25112	1	3121
24124	1	16482
1317	1	25457
23362	3	23352
8924	0	6418
4881	0	383
1375	3	1373
25584	3	25464
12483	3	12481
4018	1	40656
15737	3	15733
14512	1	450
14311	1	29917
17321	3	17668
27780	5	32993
24478	3	24476
24700	3	24698
7613	5	7800
29866	3	29517
37528	3	37527
38891	3	38890
4865	3	4829
32180	3	31438
24475	3	24473
4195	1	24541
24534	3	24532
40582	2	40585
4611	3	4594
32067	1	2972
14304	5	14316
6070	3	6068
22078	1	14347
21694	3	21693
32057	3	31903
30483	1	22565
40792	3	40791
3800	3	3797
38012	3	38042
39670	1	2718
4309	3	4306
22861	3	23476
5888	1	13389
35595	5	35598
928	1	5798
29212	3	29234
34634	5	34635
4977	3	4974
22049	3	22047
25236	3	25213
11101	5	11107
18642	2	19547
37200	5	37203
5024	1	30463
18276	1	7392
6905	1	20349
24500	3	24499
35983	5	35985
14585	5	14589
3421	1	8312
23332	3	23329
17115	2	17114
8928	1	17136
11483	5	11506
6921	3	6875
19354	4	17390
1018	1	14117
39530	3	39509
34132	2	34134
13507	1	23595
39076	3	39075
348	1	11247
23595	3	23594
28098	2	28102
2381	0	15508
19585	2	16534
38888	3	38885
27978	4	27531
30690	3	31153
40884	1	5244
29141	2	27777
30672	3	31837
34134	3	34133
11133	1	25004
22967	3	22966
28876	2	28877
31822	3	30508
27899	2	27901
25407	3	25406
11640	1	38721
16070	1	6234
23738	1	5299
17308	3	17315
30436	1	11714
37739	1	3959
2543	1	10900
40927	1	6078
4611	1	6562
39773	1	15643
21852	1	2864
1192	1	21917
14095	9	5069
33013	4	29933
30656	3	31058
14599	1	31952
28524	2	29203
7190	3	7188
15882	3	15881
22556	9	22593
22169	3	22167
13232	1	37876
3661	1	23969
7260	4	5508
6362	1	31667
6879	3	6914
6309	1	4429
17721	1	9947
6761	3	4817
25167	1	2575
31065	3	31064
6075	1	21733
10415	10	13525
21601	1	8432
2631	3	2629
28668	2	29379
23996	2	23997
28535	2	28939
16819	3	15820
567	3	546
38410	1	31281
18256	3	18716
10698	10	10703
37681	1	15337
11998	10	12000
15689	3	15686
7036	3	7029
24597	3	24596
5756	1	4896
33484	5	33509
32268	1	5854
27829	3	27472
3271	1	31677
12208	1	4853
23804	3	23802
26215	3	26205
31264	3	31109
11616	3	11588
23147	2	23148
23828	1	4667
30540	3	29526
23711	3	23707
19795	3	19792
22670	3	22669
6070	1	29833
14433	3	14424
38554	3	38552
28656	2	28903
22381	1	4009
27161	3	26753
4433	1	37929
22827	2	22831
37968	3	37943
32722	4	30576
16817	1	24079
33052	4	31220
31035	3	30508
16785	4	15690
9145	3	9120
24425	1	5448
30926	1	15101
32934	4	30784
32689	4	30784
25362	1	10184
28467	2	28474
33013	4	32130
2315	3	15567
7220	4	5335
27822	5	29715
28984	4	29010
13802	3	13857
37207	5	37184
29094	2	29028
27901	4	27900
12282	3	12095
6046	3	6085
9458	1	17020
27044	3	27041
27872	2	27874
38930	3	38929
20758	1	12279
496	1	3659
24540	3	24541
31777	3	31928
32151	3	31125
4506	10	4505
4294	3	13145
33137	4	31997
5095	1	23871
17956	3	16813
32517	3	32099
8398	5	8533
8986	5	8990
22683	3	22680
33950	5	34015
8148	5	8199
36910	5	36911
12257	5	12438
8020	3	8014
28783	2	28784
6818	1	32114
39400	3	39391
7258	2	7057
1027	3	2850
1037	3	2850
32919	4	30637
30609	1	930
4449	3	4447
31409	1	12026
6737	3	6741
31458	1	13891
9019	5	9203
11766	5	11782
30780	3	35
23745	1	5326
22777	3	22776
34473	5	34475
22954	9	22696
1272	10	1270
33047	4	31997
39006	1	537
15634	3	15632
30727	3	29896
7226	3	11902
22501	3	22498
22502	3	22498
3159	1	14002
2609	1	23674
1172	1	15061
28973	1	2524
22758	1	16943
16260	1	31869
18976	3	19076
29187	2	29188
2822	3	2817
11503	1	24897
616	1	39333
20395	3	20394
4728	3	4725
38129	3	38051
25118	1	13040
12010	10	12011
35247	5	35255
15859	1	6698
10318	10	10315
23145	2	23111
5891	1	14205
35404	2	25928
12422	5	12432
28381	2	28796
25479	3	25478
8693	1	3421
12260	1	29363
2372	1	947
28100	2	28120
29218	2	29370
1484	1	2017
6388	3	6380
7476	5	7481
26735	5	26732
4271	3	4268
13903	5	13938
38910	3	38907
39567	3	39565
25902	3	25464
20059	1	29557
22122	3	22117
32380	3	32375
38734	3	38701
20027	3	20026
26229	5	26230
1203	3	1201
21170	3	21171
14554	3	14751
40763	2	40725
652	1	4172
19380	3	18882
32366	1	7387
40809	2	40812
38785	1	6745
27684	2	27682
27684	2	27683
27486	1	2374
15703	3	674
11014	10	15885
36187	5	36214
27312	2	27315
9645	10	10535
14683	5	14744
13693	5	13712
22119	3	22117
28524	2	28530
16147	1	22453
32859	4	31247
20784	3	20783
37300	5	37303
13592	5	13594
19476	3	15616
38247	1	3147
23080	1	5255
40690	3	40695
4092	1	24519
8056	3	8051
23728	3	23727
14026	10	14024
3381	1	15990
20781	1	10231
6208	3	6203
8086	2	8087
26424	3	26418
22799	3	22375
36532	5	36535
24694	3	24695
37355	5	37363
25045	1	5778
3074	1	39524
17997	3	18689
33828	5	33856
5605	3	5601
32944	4	32185
33042	4	31615
18294	2	16576
27634	5	29779
31889	1	13511
28206	2	28797
23659	1	4525
11545	3	11540
26948	5	26949
38990	3	39702
9531	3	9530
5069	3	5065
14872	1	6637
20458	1	15912
13451	3	13442
11306	10	15827
13706	3	9174
3918	1	30445
1310	1	23080
28130	2	16102
31278	3	35
34403	3	34402
2114	3	2113
38426	3	38397
36408	3	36406
35627	5	35631
20213	1	13851
30769	3	29499
27651	2	29132
31262	3	31260
13027	1	24778
37100	5	37104
4969	3	4948
23241	1	4206
2610	2	40816
6963	3	6961
34439	3	34437
25273	3	25272
28419	2	28848
5621	3	5589
7555	5	7556
4625	3	5875
26443	3	26554
34634	5	34637
30913	3	29934
30865	3	31862
2393	1	38228
26153	5	19156
21718	3	21728
38059	1	15898
15804	10	3912
6212	3	6210
22583	3	22598
7871	1	31943
11276	10	3099
7446	3	16188
34089	5	34096
11010	5	11015
10715	1	1756
450	3	437
13021	3	13282
31341	3	32088
31607	3	32088
17305	3	17654
23036	3	22984
6632	3	6466
35830	5	35832
36679	3	36678
28127	5	29719
26491	2	26493
31894	3	29875
32888	4	31900
29037	2	28881
21769	3	21768
33651	3	33401
7468	5	7469
17498	2	27352
16213	3	18260
23146	3	23092
24343	3	24329
29053	2	29091
12278	5	12382
1318	1	20527
35627	5	35628
30386	3	30838
28334	2	28342
35194	5	35199
31793	1	7033
12215	1	17968
19359	3	17112
16516	1	29680
21714	3	21728
35163	5	35164
34101	5	34102
27908	2	27912
11539	5	11540
681	1	24989
20756	3	20754
26476	3	26474
1383	3	1385
28681	2	28686
28479	2	15631
22196	1	9426
19032	3	19424
31714	3	32086
17799	3	16938
27978	5	29684
33287	1	2714
895	1	37860
30100	1	4870
13708	2	8043
22650	3	22649
26408	3	26691
36334	3	33406
28334	2	28331
7502	3	7501
12991	0	3743
32748	4	32280
19372	2	19361
8148	5	8240
16456	1	6272
15976	0	15975
33865	5	33902
40909	1	11915
18664	3	17131
7613	5	7617
15506	3	5962
6874	3	6872
17085	3	17876
36151	5	36152
12016	1	2718
28098	2	28109
23152	2	23154
29005	2	28302
6693	3	6690
27247	2	28369
1270	10	1272
21669	3	28825
31957	3	31381
34296	3	34293
15024	1	5126
32409	3	30294
19953	1	10511
7258	2	7206
2098	3	1256
17429	2	17544
628	0	13373
7618	3	8781
1079	10	1081
22131	1	9935
6818	3	10655
16053	3	18260
33865	5	33912
4856	1	4322
40020	1	7359
5305	3	5286
20092	1	5302
8426	5	8465
30714	3	30680
24213	9	22999
36436	5	36437
7280	3	7277
35655	5	35657
38632	1	14149
20157	3	20153
16107	2	16108
6905	3	6902
25262	3	25261
29349	3	28905
10497	10	10678
22922	3	22921
32669	4	30406
24879	1	2430
33148	4	30316
26833	1	29814
8631	1	31510
8929	1	20246
28056	2	28061
833	1	2112
22981	1	9509
27510	3	27437
31263	3	31260
6292	3	6290
15916	1	18329
17207	1	1334
28535	2	28537
4888	3	4871
4617	1	13353
37980	1	774
28386	4	27531
6684	1	13824
24199	1	16240
7445	0	7342
30433	3	29499
13297	3	13296
27828	2	27928
26587	5	26996
18173	3	17280
30471	1	13697
24679	1	4773
25366	1	10172
6256	0	9008
9811	9	5076
12787	10	15821
28438	2	28439
28235	2	28237
6331	3	6264
24118	3	24111
38797	3	38694
8308	3	7561
4970	0	4989
29263	1	8684
35292	5	35298
17538	2	16522
29800	1	16943
9590	0	747
28410	2	28412
27312	2	27313
28148	5	29696
3680	3	3679
553	1	20461
31022	3	31082
30561	1	6209
33064	4	30239
39023	3	39022
15750	1	59
8895	5	8909
13600	3	6056
26577	5	30248
40797	3	40563
23846	3	23844
29863	1	10229
8171	1	3932
18163	2	17836
1203	1	13746
19104	3	18428
13931	3	13921
19475	2	19476
13257	5	13261
5264	1	22150
39538	3	39537
1425	3	1428
15859	3	15496
8506	5	8509
28056	2	28059
16857	1	5661
26567	3	26196
25689	1	559
2864	1	21852
27001	3	26379
24486	1	4697
4602	1	23441
663	1	7964
8673	5	8692
18828	1	13658
9599	3	9585
25345	1	9954
594	1	20072
2047	1	2460
24061	3	24042
8311	1	20409
23523	1	5159
14173	5	14189
6955	1	37939
13130	1	31507
20570	1	15927
7442	5	7446
12926	1	1182
27422	3	27420
14616	1	6529
12554	5	12573
37201	3	26717
31651	1	14842
2186	1	38249
27924	2	28218
26248	4	27023
26341	4	27023
24703	1	30636
21242	3	21252
38961	1	10606
3129	1	40485
17022	3	19587
16641	1	26990
19462	3	19406
9335	1	17862
6515	1	17053
6523	3	6517
16411	3	18162
31727	3	30956
27268	1	1081
24215	3	23029
7284	3	7277
5057	3	5038
22183	3	22373
25309	3	25308
10772	3	10774
24681	3	24680
6050	1	17445
5518	9	5025
7403	3	6781
16114	2	18066
19876	1	13010
27714	4	27532
21002	1	5757
2043	10	2045
26468	5	26471
5190	1	8567
28232	4	27346
10175	1	7008
24965	1	2658
27530	3	27261
22349	3	22345
19539	2	19060
27774	5	29699
26846	5	31694
23143	2	23122
4981	3	4986
18483	3	15741
25356	1	5117
4561	3	5807
1841	3	1832
2125	1	16245
33334	3	33345
22065	1	3572
2418	1	24865
38324	3	38309
33607	3	33600
24657	3	24654
27184	3	27410
39145	3	39176
26521	2	26523
32555	1	16664
2677	1	1276
24520	1	6080
26434	3	26433
27097	1	13155
17452	3	17460
28438	2	28878
8894	1	38791
31086	3	30678
22736	3	22735
19008	3	15616
25354	3	25351
4819	3	4818
14555	5	14562
7231	2	7194
2865	3	2444
16555	1	31356
15068	0	15519
28014	2	29296
24533	3	24532
31571	3	30953
24296	1	32067
248	3	273
15826	1	6154
36104	5	36124
2821	3	2818
1662	1	11617
37207	5	37237
28726	2	28941
36136	5	36151
23971	3	23901
27978	2	27994
33373	5	33375
7823	1	787
7964	1	663
16990	1	2157
18866	1	6526
32546	4	31247
39608	3	39607
3302	1	32326
4868	3	4829
32167	1	7369
2536	1	7790
14942	3	14586
21734	3	21722
20487	3	20486
3524	3	3522
27026	2	15883
17327	3	19424
24633	3	24631
16529	1	8183
20754	1	12265
20409	3	20408
21937	1	13354
16655	1	9666
10190	1	39586
2559	1	10882
25243	1	6103
8208	3	8206
35563	5	35574
37455	3	37454
28353	2	28354
30389	1	9224
11219	5	11229
11581	3	11151
15966	3	15955
40853	2	40854
24650	3	23245
16765	1	30674
39729	1	1529
1519	1	39069
1554	1	1268
6648	3	15955
284	1	11902
11985	1	39744
34634	5	34636
29133	3	28905
38540	3	38531
21325	3	21318
11046	2	25863
29890	3	31714
5078	0	6294
2882	1	37945
10482	5	10483
29576	3	29570
32140	3	30775
28311	4	29341
3831	1	20044
18841	3	18586
2764	2	2770
13710	1	923
35640	3	35637
4383	1	24737
21626	2	20949
31777	1	528
19950	1	4076
33669	5	33671
6089	1	37691
33033	4	32485
10718	3	10715
5746	3	5744
39447	3	39446
37116	5	37117
20861	2	20868
20982	3	20981
18764	2	18760
10256	0	5529
28211	4	27533
27887	2	27894
30145	3	32326
30127	3	32284
10510	5	10528
14714	1	39651
27685	5	29678
24162	3	24161
16656	1	29733
34438	2	25704
12476	3	12472
24221	3	24220
4172	3	4165
26673	2	26674
18600	2	19221
2866	3	4285
5474	3	5467
19706	3	19704
11736	1	31733
27950	5	29659
10025	3	10026
14163	5	14222
39276	1	16020
7964	1	31725
6061	3	6056
13431	1	5360
27535	2	27574
9872	3	9877
34820	3	34818
24443	3	24442
11165	3	11170
14670	3	14676
16746	3	16416
40884	3	40878
16621	4	18205
31008	3	31819
23148	2	23149
4377	1	6748
37461	3	33400
15554	3	15552
32672	4	30589
6698	3	6696
21487	2	21506
23073	1	5326
26397	1	4919
7252	0	12372
29149	3	29008
14199	1	31416
31907	3	31176
17220	3	17604
28774	4	27537
1484	3	2513
6031	3	3739
34506	5	34508
34817	5	34821
23262	1	16376
5635	3	5633
3266	1	16549
31782	3	30614
29053	2	29167
24864	3	24862
12358	0	4080
2263	1	978
12823	5	12825
19554	2	27368
19554	2	27370
6356	0	3189
31254	3	32495
921	1	13710
27906	2	27923
27627	2	27628
32689	4	29983
32934	4	29983
5919	3	5903
7318	1	30134
31313	1	9754
664	3	657
12425	3	12423
21517	2	21534
12133	1	15818
33363	5	33371
2050	10	11982
14596	3	1385
10373	1	32464
5636	3	5633
14317	0	10925
40909	3	40917
540	1	29505
35949	5	35951
5525	3	5520
3946	1	29910
40861	2	40855
24846	1	1339
23044	1	31917
14721	0	8924
21970	1	681
31166	1	12230
7195	4	5370
11215	3	11208
6923	3	5633
39183	3	39176
4725	1	19675
39511	3	39510
9983	1	22278
6918	3	260
35636	5	35638
21935	3	21934
7848	1	32311
33951	5	33972
17856	3	18577
29000	3	38790
28760	4	27281
39364	3	39361
13889	1	30738
14673	1	16869
27950	5	29662
8558	1	2316
33447	5	33467
37853	3	37850
28170	2	28182
531	3	533
19591	3	17482
30912	3	29750
12411	3	5878
11485	1	30435
7547	3	7551
26932	3	27057
23172	1	5556
11092	1	2828
26858	5	15589
30050	3	30109
16713	3	19308
23152	2	23153
8021	3	8014
33647	3	33401
27842	2	27812
35363	3	35362
19248	3	16615
40587	2	40588
40587	2	40589
34446	5	34448
10409	3	10412
1112	1	32603
30949	1	12884
26572	5	32731
38923	3	38921
27706	2	27708
1614	3	1611
48	1	6794
2305	1	116
26975	1	16276
12702	5	12718
23147	2	23127
26867	1	2123
10271	1	39018
14591	1	286
22753	3	22729
5937	1	1114
1167	3	3011
25028	1	5834
30069	1	392
22071	3	22070
27401	3	27410
4420	1	23672
3091	3	2205
4621	1	24688
1758	3	1757
636	10	634
23664	1	4524
31352	3	32286
6684	1	30279
39570	3	39569
31161	1	22688
14765	5	14766
32505	1	12083
25344	1	9950
25	1	20471
28222	5	29700
6461	3	6459
39990	2	28934
15478	3	15475
593	3	584
29231	2	28408
40808	2	40814
1398	1	2578
15919	1	1709
19487	3	19225
6514	3	6510
5609	3	5607
19600	3	19289
31825	3	30193
32854	4	31524
22290	1	14510
2426	3	2392
1499	3	1477
14114	10	14108
7095	3	7092
3619	1	5591
24155	9	22788
5758	1	4896
5259	10	3527
2110	3	2099
39754	3	39755
34842	5	34844
23742	3	23741
23529	3	23528
38870	1	15109
27714	2	27716
21896	3	21891
37278	5	37279
20133	1	1465
1552	3	1543
66	3	68
30785	1	3223
28232	2	28233
33798	5	33800
8011	3	8006
22314	3	22312
18023	3	17065
40935	3	40887
5537	1	19487
5135	3	5134
18832	3	17866
11463	3	11904
31913	3	32515
11915	1	40909
395	3	5970
6165	2	24709
28606	5	28605
34842	5	34843
30245	3	32281
117	0	119
7237	4	5395
10922	3	10918
186	1	1418
26129	3	26126
24942	3	24953
28487	2	28798
1429	3	1427
28848	2	29364
12323	5	12325
11991	1	20534
1965	1	31411
20634	3	20691
14928	3	4842
7988	1	12240
25107	3	24962
26692	5	32179
23522	3	23874
8730	3	8725
37636	5	37647
28054	2	29034
6347	3	6335
16060	3	16473
3410	2	1244
28544	2	28545
12687	3	12679
25140	3	25139
10432	3	10382
29684	3	29683
2117	3	8022
19672	1	3041
27423	1	1680
38743	3	38741
24974	3	24973
7834	3	7833
3302	10	3303
6588	1	39073
26452	3	26451
26233	5	11905
39431	3	39430
10178	1	38922
4114	3	4112
31015	3	29519
29821	1	3175
3367	1	2120
21986	1	1685
19946	3	19945
6777	1	1944
5125	1	22037
6804	3	167
23684	3	23680
6076	1	40927
23714	3	23713
12003	3	11889
16238	1	10903
28321	2	28246
21897	1	8294
30930	3	30599
31428	1	5640
6060	1	15826
19788	3	19787
10299	5	10301
32859	4	29963
38131	3	38211
21754	3	21752
29951	3	31308
16613	3	18471
4562	1	24636
32963	4	30322
14347	1	22078
15150	3	15144
23672	1	4420
27802	2	28800
1191	3	6146
29089	4	29212
8330	10	7699
4312	10	4315
4191	3	4189
8842	0	14914
1431	3	1430
4214	3	4249
32923	4	31848
20410	3	20409
26141	3	26136
27877	4	27472
23097	9	22788
34449	3	34254
6822	3	6814
5084	3	5065
10493	5	10495
22691	3	22680
11358	5	11370
23259	1	13791
38374	3	38288
6029	1	12798
28618	2	28940
6328	10	6324
38190	1	2660
11728	1	24007
1557	3	1555
35565	5	35568
23229	1	30365
10164	5	10171
13497	5	13456
37203	5	37278
31006	1	9673
10018	5	10052
10018	5	10103
32603	4	30579
26304	4	27023
615	3	611
39348	3	39347
22716	9	22715
24624	1	5007
29816	3	30936
23060	1	31494
38059	1	11775
1108	1	31785
3671	0	8460
25350	3	25348
10378	10	10373
20782	1	14864
4171	3	4174
40012	3	40011
6580	1	30488
21716	1	6040
11082	2	25886
1783	3	1778
27662	2	27934
26621	3	26602
2124	3	2126
36482	5	36532
7208	2	7172
11832	5	14374
11832	5	11886
4728	1	39561
11832	5	12100
10757	5	10764
37207	5	37209
2498	1	1857
26411	5	3968
8371	3	8368
15036	5	15037
8425	1	5836
26649	5	31297
30994	3	30992
37486	5	37574
7334	10	7335
17184	1	1787
5343	1	14887
10893	3	10873
23097	4	23092
28064	2	28074
15077	5	15111
1849	1	8500
15590	3	11667
36730	5	36732
28624	2	28625
28624	2	28630
16799	2	19254
33446	5	33538
35193	5	35205
31065	1	38638
29621	3	29652
2306	10	2970
7696	5	7729
21335	2	21339
32356	3	31985
3528	3	3508
36196	3	36194
7089	4	5442
34148	3	34146
12004	3	12001
6838	10	7264
19483	2	19506
36690	5	36973
19878	3	19877
20487	1	1643
33598	3	33596
3976	1	24688
12992	5	13088
15188	3	2198
28971	3	27375
15105	3	15364
27587	2	28854
4325	3	4326
19731	3	20793
5360	3	5357
31428	1	5196
4944	3	4940
14033	1	38811
18764	3	16596
21330	3	21343
11982	10	2050
4178	1	24567
38405	3	38292
19211	3	18189
3680	1	22157
8654	1	6000
33229	3	33184
5205	0	4943
22111	1	3478
32793	4	31410
36568	5	36569
29180	3	29177
37020	5	37023
29673	3	29737
3266	1	31663
40615	1	2066
3950	3	3284
37594	5	37595
14956	1	31018
9430	1	4972
14579	1	27307
10440	3	10437
5132	3	5129
26509	2	26511
32944	4	30681
2693	2	3062
18768	1	10462
38478	3	38459
9629	1	4158
35777	5	35843
17304	3	19138
29689	3	29746
10265	5	10286
40753	2	40716
29950	1	16567
32717	4	29768
23447	1	5613
11817	3	11815
8723	5	8736
17325	2	19111
759	1	7736
28014	4	27303
3095	10	3093
25681	3	25680
24982	3	24981
38042	1	427
11874	5	11875
4602	1	30978
15990	1	3381
24445	1	30355
14299	1	38953
7937	1	20980
15289	5	15291
38670	1	15871
1364	1	1841
29692	3	29746
12301	1	5458
18811	3	18925
35161	5	35193
30445	1	3918
38474	3	38459
12252	3	12247
3866	1	22060
2451	3	2513
4991	1	6807
28786	2	28787
27908	2	27909
12253	3	12247
23808	1	5634
23591	1	4444
27006	3	27004
30277	3	30732
11914	1	1842
32864	4	31235
14768	3	14763
21625	3	21624
40641	2	40636
19423	3	15858
2728	2	23727
7361	3	7347
5911	1	127
36036	3	37417
2669	3	2629
21487	2	21505
35167	3	35164
35534	3	35533
18015	3	18911
24344	3	24342
553	0	675
14701	5	14713
29765	3	29763
20356	1	1633
5040	3	5038
1440	1	32297
28601	2	28605
32313	1	6693
7162	10	7165
2972	1	32067
40861	2	40862
8983	1	24902
11015	3	7308
38935	3	38932
19510	1	6254
32584	4	31235
40020	3	40022
8642	1	39814
6927	1	18475
29328	2	29130
8600	3	8594
4862	1	23608
7256	1	30492
16514	3	19504
34859	3	26464
35925	3	35923
29661	3	29658
9738	5	9750
10413	5	10417
5271	10	5272
22595	1	31579
3214	1	30498
20997	3	21397
1696	3	1688
2816	1	3028
15390	3	15379
37427	5	37428
17042	3	17075
26188	5	32341
10704	3	10699
7499	0	6356
25330	3	25328
24726	3	23603
36574	3	36573
15011	3	15006
33619	5	33647
34902	3	34899
17498	2	17607
14097	3	4902
27870	5	29660
20092	3	20117
16775	1	29774
33620	5	33629
1332	3	1339
12839	3	12840
34873	3	34869
11656	3	11653
35983	5	35986
5920	1	23436
7399	3	7396
27190	3	27407
22114	1	3702
26444	3	26554
11582	5	11585
463	1	1252
22086	1	4934
30467	1	10385
6490	1	6209
37278	5	37294
26445	9	22444
16752	3	16803
38719	1	15866
39814	3	39813
17403	3	17905
12383	3	12364
39444	3	39443
6274	3	6271
12117	5	12139
11696	1	1856
3728	3	3716
29209	4	28888
8327	1	31597
26719	5	31341
15463	1	868
5610	1	23720
1716	1	11395
8426	5	8492
577	3	102
2188	1	25178
26188	5	31262
35211	3	35206
18806	3	18807
35736	5	35744
35736	5	35747
1896	3	1888
40239	3	40238
33951	5	33986
9035	5	9036
19420	3	18364
15395	3	15379
32351	3	30686
7345	3	7342
9329	5	9446
31242	1	14949
20590	1	11638
17325	2	18697
21517	2	21533
2772	2	2766
28336	5	29692
16737	1	3370
36389	3	36381
21487	2	21504
1542	3	1539
35632	3	35628
2480	1	25248
28512	2	28516
16151	3	17641
33109	4	32019
10530	5	10532
28764	2	29207
27689	4	27531
26904	3	26907
28336	5	29689
5147	1	667
29731	3	29673
5781	1	24428
23	1	3594
31633	3	30648
31018	3	31686
2764	2	2766
18177	3	18762
1954	1	19878
10848	5	10849
34139	5	34153
7828	3	7825
25159	3	25155
37198	5	37156
14794	5	14797
493	3	491
32350	1	9687
36381	2	25763
39588	3	39587
36187	5	36218
11158	10	11151
37699	1	8636
40477	1	8500
28508	2	28511
2369	1	6941
32333	3	31145
12355	1	25066
38408	3	38292
10381	3	10375
22016	3	22013
1112	1	30655
20719	3	20717
8621	3	2286
35983	5	35987
6115	2	3346
9151	10	8350
675	1	20461
26793	3	26765
5623	1	23722
28687	2	29170
8834	3	6788
534	3	216
3456	1	32285
2170	1	1720
16663	2	18197
22497	3	22496
31134	1	3243
7823	3	7828
8271	1	1885
471	3	470
5458	3	5457
30712	1	10906
9054	1	23497
38521	3	38515
14839	0	12966
27425	3	27420
29797	1	9927
26234	5	11737
32615	4	31653
8086	2	8089
25295	3	25287
2288	1	14146
26437	5	26438
3088	3	3086
34401	5	34403
24891	1	3864
26229	5	27121
27170	1	4367
27634	5	29677
15226	1	39595
29395	2	28907
35205	5	35212
18004	3	18456
1524	3	1521
4105	3	4101
15238	3	15231
33789	3	35757
17306	3	18482
39478	3	39477
4881	0	4812
18161	1	12655
31345	3	29634
6107	1	8174
7304	1	18596
25066	3	25065
14929	1	6009
18855	3	38578
10840	1	17130
12922	1	29056
6211	3	5962
10427	3	10425
21247	3	40194
17414	2	17452
25068	1	12400
14553	1	1194
26728	5	31263
14929	1	30345
4582	1	4964
28019	2	28804
6185	3	3560
18742	3	16266
30064	1	12762
33032	4	30537
13867	5	13868
11640	1	30025
8319	3	8318
29141	2	27778
3378	1	15701
32374	3	30232
33671	2	25963
14230	3	14219
26238	5	26458
23753	3	23751
35978	5	35980
27564	2	27565
13674	1	30989
25026	1	5794
21513	2	21658
20942	2	20850
5058	3	5038
35551	3	35546
14702	1	31925
32386	3	32446
17365	3	19262
6666	1	3666
9035	5	9066
10606	1	38961
23734	1	9054
30991	1	508
1009	0	1008
6266	1	9680
19201	3	18471
31482	1	13985
33732	3	37385
25146	3	25145
35303	3	37393
15588	3	16855
36994	3	36993
36658	3	36657
36166	3	36165
10448	2	20895
926	1	17402
19721	3	19720
8857	3	7687
18600	2	15695
30206	3	31677
7019	3	2257
28656	2	28658
30521	1	5440
6824	1	32114
36981	5	36988
36858	5	36859
38173	2	38089
10129	3	10128
31897	3	31268
10769	3	11414
4843	3	4841
5426	1	15312
29699	3	29697
30635	1	3235
35978	5	35979
16365	3	40137
11022	10	11951
19110	1	32143
18314	3	15787
6086	3	6083
25202	1	4215
9487	1	31313
25074	3	25073
34276	5	34278
12068	1	5851
28454	2	28455
1699	1	2197
6059	3	6058
7260	2	7055
6562	10	6564
20649	3	20646
29308	4	28896
36079	5	36093
36079	5	36092
14700	3	15508
6512	1	4252
3037	1	1378
12951	3	6409
13819	3	13817
36984	3	36982
1818	1	474
35547	3	35546
32523	3	31151
28764	2	28765
1174	3	1222
19640	2	20154
7234	4	522
30734	3	30726
11803	1	38112
21859	3	21857
2336	1	7602
22593	3	22542
29865	1	3770
2007	1	699
12227	3	21554
38035	1	2465
706	1	6275
32258	3	29808
7258	2	7182
31494	3	32522
29103	2	29166
29103	2	29365
31963	1	6722
32186	3	31464
5758	3	6689
36637	5	36645
40022	3	40018
18925	2	17863
19249	3	19237
37455	2	25929
11556	0	7298
26702	2	26714
33035	4	31460
14154	1	2168
9128	1	5179
24957	1	6089
467	1	12866
1762	1	2156
26437	3	26473
28444	2	28446
3730	3	3716
38282	1	4274
32876	4	31848
38738	2	38797
26879	3	26878
10029	1	25310
10380	3	10378
9224	1	30389
39419	1	43
